stud_id,tepsb_sex,sample,svyunit,ym,contact,cp19v01,cp19v02,cp19v05,cp19v28,cp19v29,cp19v29_1,cp19v29_2,cp19v30,cp19v31_g,cp19v31_gd,cp19v32,cp19v32_1,cp19v32_2,cp19v33v34,cp19v33v34_u,cp19v33v34_ud,cp19v35,cp19v36,cp19v37_1,cp19v37_2,cp19v37_3,cp19v37_4,cp19v37_5,cp19v37_6,cp19v37_7,cp19v37_8,cp19v37_9,cp19v38,cp19v39,cp19v40,cp19v41,cp19v42,cp19v43_1_k1,cp19v43_1_k2,cp19v43_2_k1,cp19v43_2_k2,cp19v43_2_k3,cp19v43_2_k4,cp19v43_3_k1,cp19v43_3_k2,cp19v43_4_k1,cp19v43_4_k2,cp19v43_4_k3,cp19v43_4_k4,cp19v43_A1,cp19v43_A2,cp19v43_A3,cp19v43_A4,cp19v44,cp19v45_1,cp19v45_2,cp19v45_3,cp19v45_4,cp19v45_A,cp19v46,cp19v47,cp19v48,cp19v49_1,cp19v49_2,cp19v50_k1,cp19v50_k2,cp19v50_k3,cp19v51,cp19v52,cp19v53,cp19v54,cp19v55,cp19v56,cp19v57,cp19v57_1,cp19v58,cp19v59,cp19v60,cp19v61,cp19v62,cp19v63,cp19v63_k,cp19v64,cp19v65,cp19v66,cp19v66_k,cp19v67,cp19v68,cp19v69,cp19v70,cp19v71,cp19v72,cp19v73,cp19v74,cp19v75,cp19v76,cp19v76_k,cp19v77,cp19v78,cp19v78_k,cp19v79,cp19v79_1,cp19v79_2,cp19v80_1,cp19v80_2,cp19v80_3,cp19v80_4,cp19v80_5,cp19v80_6,cp19v80_7,cp19v80_8,cp19v80_9,cp19v80_10,cp19v80_11,cp19v80_12,cp19v80_13,cp19v80_14,cp19v81,cp19v82,cp19v83,cp19v84,cp19v30_x,cp19v31_g_x,cp19v31_gd_x,cp19v32_x,cp19v32_1_x,cp19v32_2_x,cp19v33v34_u_x,cp19v33v34_ud_x,cp19v35_x,cp19v36_x,cp19v69_x,cp19v71_x,cp19v72_x,cp19v73_x,cp19v74_x,cp19v75_x,cp19v76_x,cp19v76_k_x,cp19v77_x,cp19v78_x,cp19v78_k_x
11932,2,8,8, ,8,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
10575,1,1,1,10902,2,1,1,7,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,2,999,99,999,99,999,99,999,99,999,99,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,1,994,994,4,1,1,3,2,99,1,99,2,8,27,9,35,2,9999,12,45,7, ,3,1,99,99,99,99,999,99,9999,99,9999,999,99, ,2,999,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,174,78,6,99,99,1,7,4,6,5,99,99,99,99,99,999,99,9999,99,9999,999,99, 
02260,1,1,1,10904,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
14059,1,1,1,10902,2,1,1,15,2,99,99,99,7,1,3,1,8,8,5,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,2,999,99,999,99,999,99,999,99,999,99,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,2,994,994,3,3,1,3,2,99,1,99,2,8,62,9,33,2,9999,12,40,13, ,2,1,99,99,99,99,999,99,9999,99,9999,999,99, ,2,999,999,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,3,174,88,7,1,3,1,8,8,1,3,99,99,99,99,99,999,99,9999,99,9999,999,99, 
14859,2,1,1,10902,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
01738,2,1,1,10904,2,1,2,6,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,8,99,99,997,97,999,99,999,99,999,99,999,99,999,99,97,97,95,95,1,99,99,6,99,6,1,3,9,2,99,2,1,1,5,2,1,4,1,99,1,99,2,8,79,6,23,2,9999,12,30,6, ,5,2,99,3,99,99,999,99,9999,99,9999,999,99, ,2,999,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,155,60,5,99,99,1,6,4,8,8,99,99,9,1,2,8,3,93,2,9999,30,96, 
15251,1,1,1,10902,1,1,1,2,1,1,6,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,2,999,99,999,99,999,99,999,99,999,99,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,0,0,0,4,1,1,97,1,99,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,5,99,99,1,6,4,9,5,1,1,96,96,96,996,96,9996,96,9999,996,96, 
15112,2,1,1,10904,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
13019,1,1,1,10902,2,1,1,2,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,1,99,999,99,999,99,999,99,108,97,999,99,999,99,17,97,95,95,1,6,99,99,99,6,99,99,99,99,3,2,1,1,4,1,1,3,2,99,1,99,1,9,47,6,14,1,15,10,40,9, ,5,1,99,99,99,99,999,99,9999,99,9999,999,99, ,2,999,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,192,100,5,99,99,1,6,4,8,5,99,99,99,99,99,999,99,9999,99,9999,999,99, 
14315,2,1,1,10904,0,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
10518,2,1,1,10902,2,1,2,8,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,4,99,99,96,2,999,99,999,99,999,99,999,99,999,99,5,2,95,95,1,99,99,2,99,2,1,3,4,3,99,2,1,1,6,2,1,3,2,99,1,99,2,10,21,3,81,2,9999,12,40,5, ,4,1,99,99,99,99,999,99,9999,99,9999,999,99, ,2,999,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,165,50,1,99,99,1,2,1,99,99,99,99,99,99,99,999,99,9999,99,9999,999,99, 
05063,1,1,1,10903,2,1,1,15,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,12,99,99,104,3,999,99,999,99,999,99,999,99,999,99,13,3,95,95,1,99,99,6,99,6,1,2,13,3,99,1,994,994,8,1,1,3,2,99,2,99,99,2,47,2,33,2,9999,11,66,6, ,3,1,99,99,99,99,999,99,9999,99,9999,999,99, ,2,999,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,172,63,5,99,99,1,6,4,8,5,99,99,99,99,99,999,99,9999,99,9999,999,99, 
07697,1,8,8, ,8,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
11508,1,1,1,10904,2,3,2,1,1,1,11,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,2,999,99,999,99,999,99,999,99,999,99,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,999,999,999,4,1,1,99,2,99,1,99,2,97,26,97,25,97,9999,97,997,97, ,99,1,99,99,99,99,999,99,9999,99,9999,999,99, ,99,999,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,997,997,7,3,5,1,11,9,6,5,99,99,99,99,99,999,99,9999,99,9999,999,99, 
13972,2,1,1,10903,1,1,2,15,1,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,1,99,999,99,999,99,999,99,998,98,999,99,999,99,98,98,95,95,98,98,99,99,99,98,99,99,99,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,6,99,99,3,99,99,6,3,2,2,96,96,96,996,96,9996,96,9999,996,96, 
12696,2,1,1,10902,0,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
12880,2,1,1,10903,2,1,2,9,1,1,6,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,12,99,99,100,11,999,99,999,99,999,99,999,99,999,99,9,11,95,95,1,99,99,7,99,7,1,2,13,1,99,2,1,1,5,2,1,2,2,99,1,99,1,9,98,97,26,2,9999,16,40,8, ,1,2,99,4,99,99,999,99,9999,99,9999,999,99, ,2,999,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,152,48,6,99,99,1,6,4,6,7,1,2,9,1,2,50,5,42,2,9999,50,96, 
17124,1,1,1,10902,2,1,1,2,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,1,999,99,999,99,999,99,999,99,107,5,107,10,16,5,16,10,4,99,7,99,99,7,99,99,99,99,3,997,997,997,4,1,1,3,2,99,1,99,2,9,14,4,31,2,9999,17,40,12, ,2,2,99,5,99,99,999,99,9999,99,9999,999,99, ,2,999,999,0,1,0,1,1,1,1,1,1,1,0,0,0,0,2,2,170,72,6,99,99,1,6,4,1,5,99,99,10,1,2,25,5,31,2,9999,45,96, 
04430,1,1,1,10902,2,1,1,2,1,1,8,8,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,14,99,99,96,4,999,99,999,99,999,99,999,99,999,99,5,4,95,95,1,99,99,6,99,6,1,2,14,2,99,2,1,1,4,1,1,2,2,99,1,99,2,8,21,9,21,2,9999,17,40,9, ,2,2,12,2,1,2,16,7,25,2,9999,40,7, ,2,999,999,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2,2,170,80,7,8,5,1,8,8,8,5,1,1,12,1,2,16,7,25,2,9999,40,7, 
05342,1,1,1,10904,2,3,2,1,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,14,99,99,999,99,999,99,999,99,999,99,999,99,999,99,99,99,99,99,99,99,99,7,99,7,1,1,99,99,99,999,999,999,4,3,1,99,2,99,1,99,2,5,44,97,43,97,9999,16,997,97, ,99,2,97,2,1,2,997,97,9997,97,9999,40,97, ,99,999,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,175,997,6,99,99,1,8,6,1,3,99,99,97,1,2,997,97,9997,97,9999,40,97, 
02791,1,1,1,10902,0,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
17876,2,8,8, ,8,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
13916,1,1,1,10904,0,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
16685,2,1,1,10903,0,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
14125,2,1,1,10903,0,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
19504,2,1,1,10904,0,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
01711,1,1,1,10904,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
09216,1,1,1,10904,2,1,1,14,1,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,2,999,99,999,99,999,99,999,99,999,99,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,997,997,997,4,1,1,1,2,99,1,99,2,8,18,6,31,2,9999,15,40,7, ,5,2,99,4,99,99,999,99,9999,99,9999,999,99, ,2,999,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,174,74,7,3,5,3,99,99,6,5,99,99,11,1,2,25,5,31,2,9999,35,96, 
14634,2,8,8, ,8,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
15868,1,1,1,10902,2,1,1,14,1,1,9,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,1,999,99,999,99,999,99,999,99,105,2,998,98,14,2,98,98,1,99,7,99,99,7,99,99,99,99,2,2,1,1,1,3,2,99,2,1,99,1,2,16,27,9,21,1,9997,15,45,10, ,3,1,99,99,99,99,999,99,9999,99,9999,999,10, ,1,86,999,0,0,0,1,0,1,1,1,1,0,0,0,0,0,2,2,176,68,7,1,5,1,9,9,1,5,99,99,99,99,99,999,99,9999,99,9999,999,10, 
18049,1,1,1,10903,2,1,1,2,1,1,6,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,1,999,99,999,99,999,99,999,99,108,1,108,12,17,1,17,12,4,99,7,99,99,7,99,99,99,99,4,2,994,994,3,3,1,2,2,99,1,99,1,11,98,8,33,2,9999,10,40,11, ,4,1,99,99,99,99,999,99,9999,99,9999,999,99, ,2,999,999,0,0,0,1,1,1,1,1,1,1,0,0,0,0,2,2,171,80,6,99,99,1,6,4,1,3,1,2,99,99,99,999,99,9999,99,9999,999,99, 
14549,1,1,1,10904,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
02657,2,1,1,10903,0,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
00212,2,1,1,10904,2,1,2,8,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,1,999,99,999,99,999,99,999,99,108,8,108,9,17,8,17,9,4,99,7,99,99,7,99,99,99,99,3,3,1,2,3,3,1,4,2,99,1,99,2,8,92,6,35,2,9999,16,40,7, ,4,2,99,3,99,99,999,99,9999,99,9999,999,99, ,2,999,999,0,0,1,0,0,1,0,1,0,1,0,0,0,0,2,4,161,58,6,99,99,1,6,4,6,3,99,99,9,1,96,57,9,41,96,9999,45,7, 
19761,2,1,1,10904,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
19997,1,1,1,10902,2,1,1,1,1,1,6,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2,99,99,3,1,999,99,999,99,999,99,999,99,105,97,106,12,14,97,15,12,1,99,97,99,99,97,99,99,99,99,3,0,0,0,3,3,2,99,1,1,99,3,99,1,77,1,26,2,9999,10,50,7, ,2,2,99,2,99,99,999,99,9999,99,9999,999,99, ,2,999,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,180,75,6,99,99,1,6,4,1,2,1,2,11,1,2,8,5,41,2,9999,45,96, 
04994,1,1,1,10902,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
12572,2,1,1,10902,2,1,2,2,1,1,6,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,12,99,99,99,2,999,99,999,99,999,99,999,99,999,99,8,2,95,95,1,99,99,8,99,8,2,2,13,3,99,2,994,994,5,2,2,99,2,1,99,1,2,8,79,4,23,2,9999,10,997,5, ,4,1,99,99,99,99,999,99,9999,99,9999,999,99, ,2,999,999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,150,47,6,99,99,1,6,4,6,2,1,2,99,99,99,999,99,9999,99,9999,999,99, 
05891,1,1,1,10902,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
04233,2,1,1,10904,2,4,2,8,1,1,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,1,12,99,99,999,99,999,99,999,99,999,99,999,99,999,99,99,99,99,99,99,99,99,8,99,8,1,2,13,99,99,999,999,999,4,1,1,99,2,99,1,99,1,11,62,9,42,2,9999,18,40,8, ,99,2,99,2,99,99,999,99,9999,99,9999,999,99, ,99,999,999,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,159,52,6,99,99,1,6,4,6,2,99,99,9,1,2,51,4,51,2,9999,40,96, 
09307,1,1,1,10903,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
14741,2,1,1,10904,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
20031,2,1,1,10903,1,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
12680,2,8,8, ,8,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,996,96,996,96,996,96,996,96,996,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,996,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,96,996,96, ,96,96,96,96,96,96,996,96,9996,96,9999,996,96, ,96,999,999,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,996,996,96,96,96,96,96,96,96,96,96,96,96,96,96,996,96,9996,96,9999,996,96, 
